"id","payment_id","region","region_code","circle","circle_code","division_name","division_code","consumer_id","consumer_name","payment_mode","payment_date","punching_date","payment_amount","status","dept_name","dept_code","govrmt_private","arrear_paid","current_bill_paid","status_on_punching","payment_cancelled_date"
435,397890,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H1873926362,MS POORNODAYA TRAINING CENTRE,Virtual Account,2024-06-05,2024-06-05,94842,Success, NA,"",PVT,0,94842,CONNECTED,
2452,400006,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H1883904111,MS CHAMPION ENGINEERING,Virtual Account,2024-06-24,2024-06-24,39529,Success, NA,"",PVT,0,39529,CONNECTED,
1260,398720,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H1893904111,MS TECHNO FIBRE INDUSTRIES,Virtual Account,2024-06-10,2024-06-10,665124,Success, NA,"",PVT,0,665124,CONNECTED,
1131,398591,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H1914904111,MS KOCHHAR GLASS INDIA LTD,Virtual Account,2024-06-10,2024-06-10,84212,Success, NA,"",PVT,0,84212,CONNECTED,
1221,398681,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H1993904111,MS MECHANICAL CONSTRUCTORS,Virtual Account,2024-06-10,2024-06-10,51801,Success, NA,"",PVT,0,51801,CONNECTED,
2043,399592,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2004904111,MS TRANSTECH FEB. PLOT NO.,SBI Collect,2024-06-11,2024-06-13,50405,Success, NA,"",PVT,0,50405,CONNECTED,
1945,399298,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2054904111,MS SIGMA HEAVY ENGINERING,Virtual Account,2024-06-11,2024-06-11,660098,Success, NA,"",PVT,0,660098,CONNECTED,
479,397933,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2064904111,DIR CENTRAL POWER RESEARCH,Virtual Account,2024-06-05,2024-06-05,831905,Success, POWER,"",GOVT,0,831905,CONNECTED,
2741,400291,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2093904111,MS AIR TECH INDUSTRIES.PLOT,SBI Collect,2024-06-26,2024-06-28,159843,Success, NA,"",PVT,0,159843,CONNECTED,
1962,399315,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2104904111,MS EAI POWER INDIA PLTD,Virtual Account,2024-06-11,2024-06-11,294926,Success, NA,"",PVT,0,294926,CONNECTED,
1588,399076,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2134904111,MS SURJEET AUTO AGENCY.PLOT,E Payment,2024-06-10,2024-06-11,126354,Success, NA,"",PVT,0,126354,CONNECTED,
731,398297,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2181422694,MS SONA ELECTRICALS,Virtual Account,2024-06-10,2024-06-10,65763,Success, NA,"",PVT,0,65763,CONNECTED,
2586,400178,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2300297469,KAKDA STONE CRUSHER,Virtual Account,2024-06-27,2024-06-27,1000000,Success,,,PVT,807455.000,192545.000,CONNECTED,
2485,400038,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2300297469,KAKDA STONE CRUSHER,Virtual Account,2024-06-25,2024-06-25,987064,Success,,,PVT,152127.000,834937.000,CONNECTED,
300,397674,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301000099,NARMADA MILK AND PRODUCT UNIT II,Virtual Account,2024-06-03,2024-06-03,1343691,Success,,,PVT,0,1343691,CONNECTED,
1959,399312,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301000101,K T INDUSTRIES,Virtual Account,2024-06-11,2024-06-11,180537,Success,,,PVT,0,180537,CONNECTED,
1451,399470,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301037965,DARBARI HOSPITAL,Virtual Account,2024-06-12,2024-06-12,141724,Success,,,PVT,0,141724,CONNECTED,
1734,399175,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038042,GURU SEWAK CASTING,Virtual Account,2024-06-11,2024-06-11,682068,Success,,,PVT,0,682068,CONNECTED,
1990,399343,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038042,GURU SEWAK CASTING,Virtual Account,2024-06-11,2024-06-11,10000,Success,,,PVT,0,10000,CONNECTED,
302,397676,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038062,DWARKADHAM HAVELI BUILDERRS PVT LTD,Virtual Account,2024-06-03,2024-06-03,155000,Success,,,PVT,155000,0,CONNECTED,
2698,400108,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038063,ZINDAL HOSPITAL,Virtual Account,2024-06-26,2024-06-26,367744,Success,,,PVT,315847.000,51897.000,CONNECTED,
907,398443,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038065,DB INFRATECH PRIVATE LIMITED,Virtual Account,2024-06-10,2024-06-10,327490,Success,,,PVT,146196.000,181294.000,CONNECTED,
745,398212,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038086,GURU KRIPA ENTERPRISES,Virtual Account,2024-06-07,2024-06-07,1971695,Success,,,PVT,0,1971695,CONNECTED,
719,398281,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038087,PRACHI SALES,Virtual Account,2024-06-10,2024-06-10,195073,Success,,,PVT,0,195073,CONNECTED,
1408,398956,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038123,UMANG GARDEN AND RESORT,Virtual Account,2024-06-11,2024-06-11,221913,Success,,,PVT,0,221913,CONNECTED,
348,397859,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038184,SUDHIR KUMAR AGARWAL(AGARWAL EDUCATION & WELFARE SOCIETY),Virtual Account,2024-06-05,2024-06-05,233147,Success,,,PVT,0,233147,CONNECTED,
2689,400117,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038193,DAIRY RICH FROZEN FOODS,Virtual Account,2024-06-26,2024-06-26,348413,Success,,,PVT,325000.000,23413.000,CONNECTED,
350,397861,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038228,PERFECT PAPER PRODUCTS,Virtual Account,2024-06-05,2024-06-05,45168,Success,,,PVT,0,45168,CONNECTED,
2454,400008,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038240,M/S RUBY AILCARE SERVICES PVT LTD,Virtual Account,2024-06-24,2024-06-24,135574,Success,,,PVT,0,135574,CONNECTED,
205,397793,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038324,SHREE GOLDEN CITY PRIMA RESIDENT MAINTENANCE COOPERATIVE SOCIETY,Virtual Account,2024-06-04,2024-06-04,413850,Success,,,PVT,0,413850,CONNECTED,
2326,399876,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038333,PRABHATAM INFRASTRUCTURE,SBI Collect,2024-05-29,2024-06-19,100000,Success,,,PVT,100000,0,CONNECTED,
2327,399877,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038333,PRABHATAM INFRASTRUCTURE,SBI Collect,2024-05-29,2024-06-19,50000,Success,,,PVT,50000,0,CONNECTED,
2325,399875,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038333,PRABHATAM INFRASTRUCTURE,SBI Collect,2024-05-29,2024-06-19,77177,Success,,,PVT,38603.000,38574.000,CONNECTED,
2637,400068,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038333,PRABHATAM INFRASTRUCTURE,E Payment,2024-06-24,2024-06-26,103924,Success,,,PVT,32574.000,71350.000,CONNECTED,
2633,400069,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038333,PRABHATAM INFRASTRUCTURE,SBI Collect,2024-06-24,2024-06-26,200000,Success,,,PVT,0,200000,CONNECTED,
1365,398913,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038378,MS SRD STEEL PVT .LTD.,Virtual Account,2024-06-11,2024-06-11,63233,Success,,,PVT,0,63233,CONNECTED,
2355,399905,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038417,M/S OCEAN MOTORS PVT.LTD.,Virtual Account,2024-06-20,2024-06-20,104702,Success,,,PVT,0,104702,CONNECTED,
805,398341,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038602,MANJEET FABRICATORS ,Virtual Account,2024-06-10,2024-06-10,42622,Success,,,PVT,0,42622,CONNECTED,
889,398425,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038606,KHAITAN FOODS INDIA PVT.LTD,Virtual Account,2024-06-10,2024-06-10,547785,Success,,,PVT,0,547785,CONNECTED,
1529,399390,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038651,R.S.ENTERPRISES ,Virtual Account,2024-06-12,2024-06-12,95979,Success,,,PVT,0,95979,CONNECTED,
2596,400368,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038725,AKANSHA SALES PROMOTERS,Virtual Account,2024-06-29,2024-06-29,57080,Success,,,PVT,0,57080,CONNECTED,
43,397942,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038727,LAXMI ENGINEERING SHED NO.01.03.04.05.26TO30,Virtual Account,2024-06-06,2024-06-06,141575,Success,,,PVT,0,141575,CONNECTED,
1026,398807,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038761,M/S SIGNATURE INFRATECH  KHASRA NO 41 (KAROND),Virtual Account,2024-06-11,2024-06-11,248857,Success,,,PVT,0,248857,CONNECTED,
324,397698,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038767,M/S RAMANI FOOD PRODUCTS.,Virtual Account,2024-06-03,2024-06-03,219856,Success,,,PVT,0,219856,CONNECTED,
315,397689,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038796,JEEVAN MOTORS PVT.LTD.,Virtual Account,2024-06-03,2024-06-03,47296,Success,,,PVT,10550.00,36746.00,CONNECTED,
2840,400395,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038796,JEEVAN MOTORS PVT.LTD.,Virtual Account,2024-06-29,2024-06-29,40494,Success,,,PVT,0,40494,CONNECTED,
2065,399723,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038817,SOKHI BROTHERS,SBI Collect,2024-06-12,2024-06-14,137373,Success,,,PVT,0,137373,CONNECTED,
585,398115,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2301038825,HARISH PACKAGING.COMPNAY,SBI Collect,2024-06-05,2024-06-07,51071,Success,,,PVT,0,51071,CONNECTED,
2891,400447,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2314904111,MS BHOPAL ENGINEERING PLOT NO,RTGS,2024-06-29,2024-06-30,225065,Success, NA,"",PVT,221788.000,3277.000,CONNECTED,
1354,398902,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2421190948,MS AKSHAY ENGINEERING,Virtual Account,2024-06-11,2024-06-11,60956,Success, NA,"",PVT,0,60956,CONNECTED,
1186,398646,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2683904111,MS RASVIN RUBBER,Virtual Account,2024-06-10,2024-06-10,162047,Success, NA,"",PVT,0,162047,CONNECTED,
854,398390,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2704904111,KAILASH PRINTING PRESS,Virtual Account,2024-06-10,2024-06-10,262228,Success, NA,"",PVT,0,262228,CONNECTED,
784,398320,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2783904111,RACHPAL SINGH PROPRIETOR MANJEET TECH. FAB,Virtual Account,2024-06-10,2024-06-10,78194,Success, NA,"",PVT,0,78194,CONNECTED,
1943,399296,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2804904111,MS FORT CAPS.HEALTHCARE LMTD.,Virtual Account,2024-06-11,2024-06-11,5445624,Success, NA,"",PVT,0,5445624,CONNECTED,
858,398394,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2883904111,MS GUPTA ENGINEERINGCORPORATI,Virtual Account,2024-06-10,2024-06-10,80666,Success, NA,"",PVT,0,80666,CONNECTED,
22,397556,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2893904111,AUTHORISED CONTROLLER,Virtual Account,2024-06-01,2024-06-01,74343,Success, STATE TEXTILE MILLS,G05800,GOVT,4055.000,70288.000,CONNECTED,
606,398279,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2924904111,SHREE CABLES AND CONDUCTORS PRIVATE LIMITED,Virtual Account,2024-06-10,2024-06-10,593929,Success, NA,"",PVT,492.00,593437.00,CONNECTED,
1002,398788,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H2993904111,SHARMA INDUSTRIES.,Virtual Account,2024-06-11,2024-06-11,103927,Success, NA,"",PVT,0,103927,CONNECTED,
2899,400455,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3054904111,STAR IGLOBAL AUTOMOTIVE PVT.LTD,NEFT,2024-06-29,2024-06-30,106320,Success, NA,"",PVT,0,106320,CONNECTED,
737,398204,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3064904111,DIRECTOR C.I.A.E.IACR,Virtual Account,2024-06-07,2024-06-07,403521,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,403521,CONNECTED,
152,397745,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3064904111,DIRECTOR C.I.A.E.IACR,Virtual Account,2024-06-04,2024-06-04,357841,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,357841,CONNECTED,
1188,398648,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3093904111,MS LASERCUT TECHNOLOGYPVT,Virtual Account,2024-06-10,2024-06-10,249658,Success, NA,"",PVT,0,249658,CONNECTED,
1555,399401,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3104904111,MS SHREE KUHAL FABRICATORS,SBI Collect,2024-06-10,2024-06-12,60659,Success, NA,"",PVT,0,60659,CONNECTED,
2290,399821,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3134904111,MS RAJ HOMES PVT.LTD.,SBI Collect,2024-06-14,2024-06-18,668128,Success, NA,"",PVT,0,668128,CONNECTED,
2611,400372,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3164904111,MS AKANSHA SALES PROMOTERS,Virtual Account,2024-06-29,2024-06-29,236728,Success, NA,"",PVT,0,236728,CONNECTED,
1763,399183,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3407352318,THE VIKAS OFFSET PRINTER and  PUBLISHER(VIKAS JAIN),Virtual Account,2024-06-11,2024-06-11,176508,Success, NA,"",PVT,0,176508,CONNECTED,
2530,400302,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3583904111,RAJSONS DAIRY PRODUCTS,NEFT,2024-06-27,2024-06-28,238013,Success, NA,"",PVT,0,238013,CONNECTED,
637,398128,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3693904111,C.M.S.S. T.I.T. CAMPUS HATHI,NEFT,2024-06-06,2024-06-07,695975,Success, NA,"",PVT,0,695975,CONNECTED,
973,398509,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3714904111,BHARTI AIRTEL LMT.PLOT.NO.31,Virtual Account,2024-06-10,2024-06-10,6630132,Success, NA,"",PVT,5984.00,6624148.00,CONNECTED,
1306,398849,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3804904111,MS ALERT ENGINEERING ENTERPRI,Virtual Account,2024-06-11,2024-06-11,112797,Success, NA,"",PVT,0,112797,CONNECTED,
2656,400374,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3893904111,MS 3  B  BLACKBIO DX LTD.,Virtual Account,2024-06-29,2024-06-29,155633,Success, NA,"",PVT,0,155633,CONNECTED,
2921,400477,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3914904111,MAHALAXMI VIDYUT UDYOG.,SBI Collect,2024-06-29,2024-06-30,60251,Success, NA,"",PVT,56943.000,3308.000,CONNECTED,
2576,400303,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3924904111,A.S.INDUSTRIES,RTGS,2024-06-27,2024-06-28,290000,Success, NA,"",PVT,0,290000,CONNECTED,
2895,400451,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3924904111,A.S.INDUSTRIES,NEFT,2024-06-29,2024-06-30,50000,Success, NA,"",PVT,24134.000,25866.000,CONNECTED,
2683,400304,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3924904111,A.S.INDUSTRIES,NEFT,2024-06-27,2024-06-28,35000,Success, NA,"",PVT,0,35000,CONNECTED,
2366,399916,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3924904111,A.S.INDUSTRIES,NEFT,2024-06-19,2024-06-20,115000,Success, NA,"",PVT,114380.000,620.000,CONNECTED,
2852,400407,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3934904111,INOX AIR PRODUCTS,Virtual Account,2024-06-29,2024-06-29,110486,Success, NA,"",PVT,0,110486,CONNECTED,
1979,399332,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H3993904111,MS SIGMA  HEAVY ENGINEERING,Virtual Account,2024-06-11,2024-06-11,594076,Success, NA,"",PVT,0,594076,CONNECTED,
1991,399344,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4002138974,THE ROSHAN HOSPITAL DR.RAKESH SUKHEJA,Virtual Account,2024-06-11,2024-06-11,165578,Success, NA,"",PVT,0,165578,CONNECTED,
458,397912,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4014904111,MS AFFLATUS ENGINEERING,Virtual Account,2024-06-05,2024-06-05,70073,Success, NA,"",PVT,59799.000,10274.000,CONNECTED,
747,398214,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4024904111,MS R.M.J. MOTERS.PVT.LTD.,Virtual Account,2024-06-07,2024-06-07,319168,Success, NA,"",PVT,0,319168,CONNECTED,
502,398026,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4034904111,ABHISHEK ENTERPRISES,Virtual Account,2024-06-06,2024-06-06,76810,Success, NA,"",PVT,0,76810,CONNECTED,
2866,400421,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4093904111,MS LAXMI ENGINEERING INDUST,Virtual Account,2024-06-29,2024-06-29,37018,Success, NA,"",PVT,28237.000,8781.000,CONNECTED,
2868,400423,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4093904111,MS LAXMI ENGINEERING INDUST,Virtual Account,2024-06-29,2024-06-29,199745,Success, NA,"",PVT,165053.000,34692.000,CONNECTED,
2901,400457,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4134904111,KAKDA ROLLING MILLS,RTGS,2024-06-29,2024-06-30,1000000,Success, NA,"",PVT,1000000,0,CONNECTED,
2906,400462,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4134904111,KAKDA ROLLING MILLS,RTGS,2024-06-30,2024-06-30,1000000,Success, NA,"",PVT,1000000,0,CONNECTED,
2830,400385,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4134904111,KAKDA ROLLING MILLS,Virtual Account,2024-06-29,2024-06-29,5000000,Success, NA,"",PVT,2753407.000,2246593.000,CONNECTED,
2867,400422,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4134904111,KAKDA ROLLING MILLS,Virtual Account,2024-06-29,2024-06-29,8000000,Success, NA,"",PVT,8000000,0,CONNECTED,
2469,400024,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4164904111,MS SWASTIK RUBBER INDUSTRIES,Virtual Account,2024-06-25,2024-06-25,44302,Success, NA,"",PVT,696.000,43606.000,CONNECTED,
444,397898,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4421528220,THE DIRECTOR.POWER TRANING CENTRE,Virtual Account,2024-06-05,2024-06-05,142123,Success, POWER,"",GOVT,0,142123,CONNECTED,
1590,399078,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4440122950,MS G.R.MOULDING,E Payment,2024-06-10,2024-06-11,271927,Success, NA,"",PVT,0,271927,CONNECTED,
743,398210,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4583904111,MS ANIK MILK PRODUCTS PVT.LTD.,Virtual Account,2024-06-07,2024-06-07,891455,Success, NA,"",PVT,0,891455,CONNECTED,
1172,398632,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4670532284,LASERCUT( I) TECHNOLOGY PVT. LTD.,Virtual Account,2024-06-10,2024-06-10,429251,Success, NA,"",PVT,0,429251,CONNECTED,
1082,398828,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4676000782,SAINATH ENTERPRISES,Virtual Account,2024-06-11,2024-06-11,98908,Success, NA,"",PVT,0,98908,CONNECTED,
412,397990,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4683904111,STAR DELTA TRANSFORMER P.LTD.,RTGS,2024-06-05,2024-06-06,265155,Success, NA,"",PVT,0,265155,CONNECTED,
2127,399736,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4693904111,AGRAWAL TECH. EDUCATION.,SBI Collect,2024-06-14,2024-06-14,329056,Success, NA,"",PVT,0,329056,CONNECTED,
883,398419,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4783904111,MS B.K.ENTERPRISES PLOT NO,Virtual Account,2024-06-10,2024-06-10,128277,Success, NA,"",PVT,0,128277,CONNECTED,
574,398104,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4804904111,MS CUPRUM INDUSTRIES,Virtual Account,2024-06-07,2024-06-07,189244,Success, NA,"",PVT,0,189244,CONNECTED,
1953,399306,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4914904111,MS RAMBUL RUBBER IND.PLOT NO.,Virtual Account,2024-06-11,2024-06-11,372451,Success, NA,"",PVT,0,372451,CONNECTED,
288,397665,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H4924904111,MECH AND FAB INDUSTRIES,Virtual Account,2024-06-03,2024-06-03,380747,Success, NA,"",PVT,0,380747,CONNECTED,
797,398333,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5014904111,MS NARMADA EQUIPMENTS.PVT.LMT,Virtual Account,2024-06-10,2024-06-10,218811,Success, NA,"",PVT,0,218811,CONNECTED,
6,397941,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5024904111,MS SANSKRITI GARDEN KHASRA,Virtual Account,2024-06-06,2024-06-06,50000,Success, NA,"",PVT,0,50000,CONNECTED,
2796,400051,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5024904111,MS SANSKRITI GARDEN KHASRA,Virtual Account,2024-06-25,2024-06-26,56000,Success, NA,"",PVT,50344.000,5656.000,CONNECTED,
236,397867,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5064904111,BANSAL INSTITUTE OF SCIENCE,E Payment,2024-06-04,2024-06-05,598080,Success, NA,"",PVT,0,598080,CONNECTED,
1795,399197,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5083939087,DGSM FOOD PRIVATE LIMITED,E Payment,2024-06-11,2024-06-11,70041,Success, NA,"",PVT,0,70041,CONNECTED,
2004,399357,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5134904111,MS M.P. CUPRO METALS P LTD D.,Virtual Account,2024-06-11,2024-06-11,2530679,Success, NA,"",PVT,2552.00,2528127.00,CONNECTED,
890,398426,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5144904111,THE PRESIDENTESSARJEE EDUCATION SOCIETY,Virtual Account,2024-06-10,2024-06-10,200088,Success, NA,"",PVT,0,200088,CONNECTED,
2590,400182,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5164904111,MS FARMER ENGINEERS,Virtual Account,2024-06-27,2024-06-27,71834,Success, NA,"",PVT,67517.000,4317.000,CONNECTED,
1280,398740,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5210948112,PRESS COM INDUSTRIES,Virtual Account,2024-06-10,2024-06-10,78800,Success, NA,"",PVT,0,78800,CONNECTED,
1038,398811,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5273354308,SMT ANSJU SOOD,Virtual Account,2024-06-11,2024-06-11,275359,Success, NA,"",PVT,0,275359,CONNECTED,
838,398374,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5683904111,M S ENN KEY ENGINERING,Virtual Account,2024-06-10,2024-06-10,189558,Success, NA,"",PVT,0,189558,CONNECTED,
1946,399299,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal East,"2304400",H5693904111,THE ADMINSTRIVE SARVA JANIK,Virtual Account,2024-06-11,2024-06-11,4689813,Success, NA,"",PVT,0,4689813,CONNECTED,
